enterprise_id,month,income,expenses,net_cash_flow,savings_balance,has_loan,emi_due,repayment_status,upi_inflow_txn_count,upi_inflow_txn_volume,data_complete,field_investigator_id,upi_outflow_txn_count,upi_outflow_txn_volume,loan_repayment_collected_upi
GJNA753459,2026-05,82408.8,50095.88,20313.89,64907.55,True,11999.03,on_time,17,18673.46,True,FI009,5,17748.57,11999.03
GJNA753459,2026-06,89042.51,59132.67,17910.82,67728.66,True,11999.03,on_time,24,18618.58,True,FI009,11,19815.86,11999.03
GJNA753459,2026-07,86931.53,52856.12,22076.38,71619.43,True,11999.03,on_time,21,19851.27,True,FI009,9,17245.78,11999.03
GJSU705498,2024-08,14385.12,8401.33,5983.79,11321.16,False,0.0,no_loan,1,310.63,True,FI017,0,0.0,0.0
GJSU705498,2024-09,15823.35,8392.08,7431.26,12341.87,False,0.0,no_loan,1,353.06,True,FI017,0,0.0,0.0
GJSU705498,2024-10,17074.83,9655.3,7419.53,13143.0,False,0.0,no_loan,1,372.37,True,FI017,0,0.0,0.0
GJSU705498,2024-11,17192.27,9857.71,7334.55,13834.49,False,0.0,no_loan,1,310.23,True,FI017,0,0.0,0.0
GJSU705498,2024-12,15721.87,8396.27,7325.6,14962.57,False,0.0,no_loan,1,359.03,True,FI017,0,0.0,0.0
GJSU705498,2025-01,15666.34,8837.46,6828.88,16008.02,False,0.0,no_loan,1,275.77,True,FI017,0,0.0,0.0
GJSU705498,2025-02,16794.28,8972.26,7822.01,16937.74,False,0.0,no_loan,1,334.94,True,FI017,0,0.0,0.0
GJSU705498,2025-03,15423.63,8796.4,6627.22,17957.42,False,0.0,no_loan,1,281.25,True,FI017,0,0.0,0.0
GJSU705498,2025-04,15900.55,9321.87,6578.68,18911.36,False,0.0,no_loan,1,284.35,True,FI017,0,0.0,0.0
GJSU705498,2025-05,15195.04,8929.63,6265.41,19507.67,False,0.0,no_loan,1,301.74,True,FI017,0,0.0,0.0
GJSU705498,2025-06,15482.51,9351.58,6130.93,13595.81,False,0.0,no_loan,1,299.11,True,FI017,0,0.0,0.0
GJSU705498,2025-07,14766.31,8579.11,6187.2,14255.12,False,0.0,no_loan,1,284.0,True,FI017,0,0.0,0.0
GJSU705498,2025-08,13694.07,7147.39,6546.68,15051.84,False,0.0,no_loan,0,0.0,False,FI017,0,0.0,0.0
GJSU705498,2025-09,13982.77,7842.42,6140.36,15641.12,False,0.0,no_loan,2,2461.68,True,FI017,0,0.0,0.0
GJSU705498,2025-10,17655.14,9331.71,8323.43,16716.6,False,0.0,no_loan,5,6161.53,True,FI017,1,1395.34,0.0
GJSU705498,2025-11,19428.91,11265.23,8163.68,28152.47,False,0.0,no_loan,8,9057.83,True,FI017,2,2173.71,0.0
GJSU705498,2025-12,16638.41,8683.79,7954.62,29115.64,False,0.0,no_loan,9,11093.86,True,FI017,2,3586.84,0.0
GJSU705498,2026-01,13997.63,7369.69,6627.94,29880.74,False,0.0,no_loan,10,8377.9,True,FI017,3,2767.19,0.0
GJSU705498,2026-02,15305.21,9341.84,5963.37,30672.87,False,0.0,no_loan,9,9507.22,True,FI017,3,2436.1,0.0
GJSU705498,2026-03,16495.1,8908.21,7586.89,31468.16,False,0.0,no_loan,9,11538.04,True,FI017,2,2565.65,0.0
GJSU705498,2026-04,16787.17,9115.53,7671.65,24060.39,False,0.0,no_loan,9,10521.1,True,FI017,3,2715.13,0.0
GJSU705498,2026-05,14685.41,8597.46,6087.95,24466.56,False,0.0,no_loan,11,9381.67,True,FI017,4,1974.85,0.0
GJSU705498,2026-06,14309.62,8550.01,5759.61,24970.42,False,0.0,no_loan,11,9292.67,True,FI017,4,2696.11,0.0
GJSU705498,2026-07,12929.6,7111.15,5818.45,25685.24,False,0.0,no_loan,8,8428.14,True,FI017,2,2136.75,0.0
GJPA088025,2024-08,73835.57,46057.62,22509.02,16430.79,True,5268.93,on_time,1,1666.79,True,FI004,0,0.0,0.0
GJPA088025,2024-09,69586.18,43557.2,20760.06,17766.98,True,5268.93,on_time,1,1371.92,True,FI004,1,5268.93,5268.93
GJPA088025,2024-10,86790.99,58988.96,22533.11,19197.41,True,5268.93,on_time,2,1586.41,True,FI004,1,5268.93,5268.93
GJPA088025,2024-11,81825.41,49100.2,27456.29,21434.66,True,5268.93,on_time,1,1401.46,True,FI004,1,5268.93,5268.93
GJPA088025,2024-12,92959.39,60091.77,27598.69,23383.9,True,5268.93,on_time,1,1632.79,True,FI004,1,5268.93,5268.93
GJPA088025,2025-01,81331.71,53438.76,22624.02,25857.54,True,5268.93,on_time,1,1701.28,True,FI004,1,5268.93,5268.93
GJPA088025,2025-02,78656.16,46507.19,26880.04,28878.23,True,5268.93,on_time,2,1662.62,True,FI004,1,5268.93,5268.93
GJPA088025,2025-03,71979.78,48726.11,17984.74,30744.69,True,5268.93,on_time,1,1624.43,True,FI004,1,5268.93,5268.93
GJPA088025,2025-04,77549.72,47673.04,24607.76,32817.22,True,5268.93,on_time,0,0.0,True,FI004,0,0.0,0.0
GJPA088025,2025-05,72884.99,42850.01,24766.05,34583.85,True,5268.93,on_time,9,8961.44,True,FI004,4,8333.12,5268.93
GJPA088025,2025-06,70746.15,41771.69,23705.54,36451.42,True,5268.93,on_time,17,20055.28,True,FI004,5,10589.59,5268.93
GJPA088025,2025-07,47276.22,31270.82,10736.47,37378.05,True,5268.93,on_time,18,19952.6,True,FI004,8,9982.44,5268.93
GJPA088025,2025-08,54562.4,31891.91,17401.56,39109.12,True,5268.93,on_time,32,29226.71,True,FI004,9,11780.79,5268.93
GJPA088025,2025-09,71965.56,48818.62,17878.0,41121.15,True,5268.93,on_time,43,37478.01,True,FI004,17,19286.44,5268.93
GJPA088025,2025-10,81218.14,50657.59,25291.63,42875.84,True,5268.93,on_time,42,48547.32,True,FI004,19,20668.05,5268.93
GJPA088025,2025-11,91788.06,55404.81,31114.32,44641.56,True,5268.93,on_time,52,54236.91,True,FI004,23,21299.35,5268.93
GJPA088025,2025-12,82733.62,56493.0,20971.69,34471.17,True,5268.93,on_time,55,38208.86,True,FI004,21,17407.43,5268.93
GJPA088025,2026-01,75943.0,48130.16,22543.91,36475.84,True,5268.93,on_time,52,44505.11,True,FI004,26,19315.53,5268.93
GJPA088025,2026-02,77109.39,46037.93,25802.53,37879.37,True,5268.93,on_time,54,40200.97,False,FI004,25,15177.64,5268.93
GJPA088025,2026-03,72428.86,49131.11,18028.82,39672.75,True,5268.93,on_time,43,33415.35,True,FI004,19,19366.05,5268.93
GJPA088025,2026-04,76948.46,51337.67,20341.87,47058.81,True,5268.93,on_time,46,43905.27,True,FI004,17,21308.4,5268.93
GJPA088025,2026-05,73192.81,45667.39,22256.49,49389.94,True,5268.93,on_time,46,37273.92,True,FI004,22,14471.07,5268.93
GJPA088025,2026-06,68539.36,42122.84,26416.52,52357.38,False,0.0,loan_closed,36,41260.93,True,FI004,17,14154.48,0.0
GJPA088025,2026-07,76933.2,47591.12,29342.08,54210.74,False,0.0,loan_closed,49,44431.35,True,FI004,12,16479.62,0.0
GJSA841274,2024-08,65970.63,44128.75,21841.88,14572.64,False,0.0,no_loan,1,1406.99,True,FI002,0,0.0,0.0
GJSA841274,2024-09,64928.72,46221.31,18707.41,17128.17,False,0.0,no_loan,0,0.0,True,FI002,0,0.0,0.0
GJSA841274,2024-10,63466.26,42912.87,20553.39,22901.85,False,0.0,no_loan,5,4682.24,True,FI002,1,1529.88,0.0
GJSA841274,2024-11,70472.78,46567.57,23905.21,29250.54,False,0.0,no_loan,14,13506.38,True,FI002,6,4861.42,0.0
GJSA841274,2024-12,72620.54,50353.57,22266.97,33368.16,False,0.0,no_loan,19,18482.86,True,FI002,5,8260.54,0.0
GJSA841274,2025-01,69482.13,48501.74,20980.39,38712.17,False,0.0,no_loan,30,25065.69,True,FI002,7,9148.82,0.0
GJSA841274,2025-02,64688.93,47627.04,7555.12,27838.76,True,9506.77,on_time,23,19904.0,True,FI002,6,17535.42,9506.77
GJSA841274,2025-03,60089.62,40920.68,9662.17,30201.1,True,9506.77,on_time,18,22144.89,True,FI002,5,16917.73,9506.77
GJSA841274,2025-04,63931.64,47630.99,6793.88,31162.92,True,9506.77,on_time,22,23495.42,True,FI002,11,20851.01,9506.77
GJSA841274,2025-05,62507.53,45463.3,7537.46,32232.47,True,9506.77,on_time,23,20014.28,True,FI002,6,17181.02,9506.77
GJSA841274,2025-06,61374.91,42546.26,9321.89,34521.05,True,9506.77,on_time,19,18266.68,True,FI002,8,16340.26,9506.77
GJSA841274,2025-07,55747.04,38058.87,8181.4,35896.07,True,9506.77,on_time,25,19072.56,False,FI002,8,15414.87,9506.77
GJSA841274,2025-08,56347.4,38514.11,8326.53,37834.27,True,9506.77,on_time,19,20127.26,True,FI002,7,14670.9,9506.77
GJSA841274,2025-09,50288.8,37970.52,2811.51,38200.33,True,9506.77,on_time,21,17832.02,True,FI002,7,15051.42,9506.77
GJSA841274,2025-10,65970.56,42949.07,13514.72,41311.36,True,9506.77,on_time,27,22074.39,True,FI002,10,18477.26,9506.77
GJSA841274,2025-11,73707.88,52264.6,11936.52,47927.84,True,9506.77,on_time,23,21854.59,True,FI002,7,6303.38,0.0
GJSA841274,2025-12,68820.62,51548.22,7765.63,49849.64,True,9506.77,on_time,24,26253.69,True,FI002,7,22171.44,9506.77
GJSA841274,2026-01,58406.04,39408.04,9491.23,52509.04,True,9506.77,on_time,20,17573.66,True,FI002,10,16515.3,9506.77
GJSA841274,2026-02,62536.82,46352.01,6678.05,54290.5,True,9506.77,on_time,22,23126.38,True,FI002,9,19094.59,9506.77
GJSA841274,2026-03,57429.36,42579.7,5342.89,55495.12,True,9506.77,on_time,17,17071.6,True,FI002,6,17093.71,9506.77
GJSA841274,2026-04,55348.79,39103.75,6738.28,56482.03,True,9506.77,on_time,17,20936.18,True,FI002,7,17090.13,9506.77
GJSA841274,2026-05,55624.15,42044.67,4072.72,57599.57,True,9506.77,on_time,23,17079.73,True,FI002,12,14401.64,9506.77
GJSA841274,2026-06,47675.33,34097.42,4071.15,58503.77,True,9506.77,on_time,18,16170.55,True,FI002,7,16038.57,9506.77
GJSA841274,2026-07,47830.19,33255.22,5068.21,40968.16,True,9506.77,on_time,17,17749.41,True,FI002,5,14532.42,9506.77
GJDE127020,2024-08,30387.37,19486.2,6576.58,7357.88,True,4324.6,on_time,0,0.0,True,FI004,1,4324.6,4324.6
GJDE127020,2024-09,32541.63,23935.0,4282.03,13400.0,True,4324.6,on_time,5,3992.5,True,FI004,2,6056.6,4324.6
GJDE127020,2024-10,37038.28,25214.04,7499.64,14704.86,True,4324.6,on_time,9,10527.71,True,FI004,3,3607.64,0.0
GJDE127020,2024-11,44811.72,30737.26,9749.86,16237.63,True,4324.6,on_time,22,15957.36,True,FI004,7,11267.61,4324.6
GJDE127020,2024-12,41306.03,26696.11,10285.33,17425.68,True,4324.6,on_time,19,18836.78,True,FI004,9,10625.39,4324.6
GJDE127020,2025-01,37432.35,27475.3,5632.45,18177.17,True,4324.6,on_time,19,18514.94,False,FI004,6,4988.72,0.0
GJDE127020,2025-02,33446.91,21637.74,7484.58,18891.99,True,4324.6,on_time,16,17052.8,True,FI004,7,9393.51,4324.6
GJDE127020,2025-03,37256.5,25818.24,7113.66,20267.62,True,4324.6,on_time,19,21320.1,True,FI004,5,13148.88,4324.6
GJDE127020,2025-04,40303.34,27003.07,8975.67,21317.98,True,4324.6,on_time,21,20555.19,True,FI004,8,11136.74,4324.6
GJDE127020,2025-05,31600.42,21579.06,5696.76,22215.87,True,4324.6,on_time,18,15757.84,True,FI004,6,8725.4,4324.6
GJDE127020,2025-06,34137.98,22466.52,7346.86,23495.3,True,4324.6,on_time,23,20791.9,True,FI004,10,11181.36,4324.6
GJDE127020,2025-07,23751.44,15077.22,4349.63,24272.89,True,4324.6,on_time,11,10850.44,True,FI004,5,7699.06,4324.6
GJDE127020,2025-08,17332.37,12296.92,710.86,24336.78,True,4324.6,on_time,8,7939.44,True,FI004,4,6324.28,4324.6
GJDE127020,2025-09,21244.72,13661.4,3258.72,24613.05,True,4324.6,on_time,14,12051.46,True,FI004,7,8793.48,4324.6
GJDE127020,2025-10,27224.62,19184.04,3715.99,24952.91,True,4324.6,on_time,14,13635.57,True,FI004,6,9065.27,4324.6
GJDE127020,2025-11,39731.91,26376.21,9031.11,25749.01,True,4324.6,on_time,25,19993.11,True,FI004,11,11589.57,4324.6
GJDE127020,2025-12,38302.49,25698.47,8279.43,26610.28,True,4324.6,on_time,23,23262.67,True,FI004,8,11752.42,4324.6
GJDE127020,2026-01,37588.05,26334.69,6928.76,27779.95,True,4324.6,on_time,21,18267.8,True,FI004,9,10915.37,4324.6
GJDE127020,2026-02,33654.31,21252.08,8077.63,28675.18,True,4324.6,on_time,23,16678.1,True,FI004,11,10888.03,4324.6
GJDE127020,2026-03,39723.81,28775.48,6623.73,29419.62,True,4324.6,on_time,22,21169.01,True,FI004,6,9966.01,4324.6
GJDE127020,2026-04,35837.47,24393.98,7118.9,30026.24,True,4324.6,on_time,19,19473.08,True,FI004,7,9629.47,4324.6
GJDE127020,2026-05,37760.43,25763.3,7672.53,31164.36,True,4324.6,on_time,24,21809.26,False,FI004,12,9780.39,4324.6
GJDE127020,2026-06,29955.53,18925.2,6705.73,32067.38,True,4324.6,on_time,14,17975.73,True,FI004,5,9117.26,4324.6
GJDE127020,2026-07,30421.01,20431.41,5665.0,32682.08,True,4324.6,on_time,17,14001.88,True,FI004,7,8078.73,4324.6
GJAN520614,2024-08,18295.6,9459.53,8836.07,24363.39,False,0.0,no_loan,1,404.14,True,FI004,0,0.0,0.0
GJAN520614,2024-09,21134.89,11863.77,9271.12,26073.43,False,0.0,no_loan,0,0.0,True,FI004,0,0.0,0.0
GJAN520614,2024-10,26044.41,15468.89,10575.52,27772.64,False,0.0,no_loan,4,3692.59,True,FI004,1,892.12,0.0
GJAN520614,2024-11,28733.13,15166.09,13567.04,31170.84,False,0.0,no_loan,6,6235.21,True,FI004,2,1690.08,0.0
GJAN520614,2024-12,23484.01,13903.09,9580.92,32747.23,False,0.0,no_loan,8,9266.67,True,FI004,3,2134.88,0.0
GJAN520614,2025-01,23757.22,12353.03,11404.2,34740.36,False,0.0,no_loan,11,13481.01,True,FI004,3,3860.38,0.0
GJAN520614,2025-02,20640.58,10534.35,10106.24,36272.35,False,0.0,no_loan,13,11141.58,True,FI004,3,3296.54,0.0
GJAN520614,2025-03,24212.04,12545.69,11666.35,37665.07,False,0.0,no_loan,11,13872.26,True,FI004,3,3043.46,0.0
GJAN520614,2025-04,23056.27,12392.91,10663.36,39100.77,False,0.0,no_loan,14,11135.06,True,FI004,6,3410.79,0.0
GJAN520614,2025-05,22397.04,12779.95,9617.09,40699.17,False,0.0,no_loan,13,12445.39,True,FI004,4,3439.85,0.0
GJAN520614,2025-06,18153.85,9250.53,8903.31,42360.16,False,0.0,no_loan,12,9762.94,True,FI004,5,1948.58,0.0
GJAN520614,2025-07,19882.62,11165.78,8716.84,44499.02,False,0.0,no_loan,9,10461.33,True,FI004,3,2378.84,0.0
GJAN520614,2025-08,20463.13,11173.91,9289.22,46038.62,False,0.0,no_loan,11,10903.19,True,FI004,5,3688.51,0.0
GJAN520614,2025-09,20291.3,11678.08,8613.23,47768.93,False,0.0,no_loan,10,8939.42,True,FI004,4,2876.14,0.0
GJAN520614,2025-10,22283.21,11864.06,10419.15,50014.08,False,0.0,no_loan,12,12692.54,True,FI004,5,4243.62,0.0
GJAN520614,2025-11,25775.3,13378.1,12397.2,52877.71,False,0.0,no_loan,15,12807.09,True,FI004,3,4223.72,0.0
GJAN520614,2025-12,21351.29,12211.88,9139.41,54171.04,False,0.0,no_loan,13,11589.38,True,FI004,3,3272.39,0.0
GJAN520614,2026-01,23739.23,12273.62,11465.61,31013.81,False,0.0,no_loan,11,13387.48,True,FI004,3,2710.23,0.0
GJAN520614,2026-02,18286.9,10714.89,7572.01,32456.09,False,0.0,no_loan,8,9942.35,True,FI004,3,3404.99,0.0
GJAN520614,2026-03,19672.88,11489.06,8183.82,33595.02,False,0.0,no_loan,12,9039.28,True,FI004,3,2358.24,0.0
GJAN520614,2026-04,21306.57,11040.42,10266.15,35857.68,False,0.0,no_loan,11,9661.2,True,FI004,5,1754.74,0.0
GJAN520614,2026-05,19876.86,11358.85,8518.01,37101.78,False,0.0,no_loan,12,11534.51,True,FI004,3,3855.46,0.0
GJAN520614,2026-06,17373.25,10148.36,7224.9,38830.72,False,0.0,no_loan,9,8818.78,True,FI004,3,2922.23,0.0
GJAN520614,2026-07,19458.89,11334.63,8124.26,40779.44,False,0.0,no_loan,8,8929.18,False,FI004,2,2385.47,0.0
GJGA516431,2024-08,38997.49,27941.77,11055.72,24112.15,False,0.0,no_loan,1,818.9,True,FI012,0,0.0,0.0
GJGA516431,2024-09,38406.54,26918.79,11487.75,19856.63,False,0.0,no_loan,1,862.2,True,FI012,0,0.0,0.0
GJGA516431,2024-10,40939.6,28514.17,12425.42,22191.95,False,0.0,no_loan,1,724.16,True,FI012,0,0.0,0.0
GJGA516431,2024-11,44370.06,33167.61,11202.45,24371.58,False,0.0,no_loan,1,825.79,True,FI012,0,0.0,0.0
GJGA516431,2024-12,42941.46,30633.23,12308.23,26820.77,False,0.0,no_loan,1,869.33,True,FI012,0,0.0,0.0
GJGA516431,2025-01,42934.78,28965.92,13968.87,28494.24,False,0.0,no_loan,1,888.11,True,FI012,0,0.0,0.0
GJGA516431,2025-02,40868.63,30706.89,10161.74,30595.32,False,0.0,no_loan,0,0.0,True,FI012,0,0.0,0.0
GJGA516431,2025-03,41100.6,31004.1,-13514.61,28093.34,True,23611.1,late,9,8482.25,True,FI012,2,3748.36,0.0
GJGA516431,2025-04,43621.72,29815.68,-9805.07,26011.68,True,23611.1,late,14,15282.55,True,FI012,7,20797.24,15381.62
GJGA516431,2025-05,40449.38,27089.47,-10251.19,23774.37,True,23611.1,late,22,25697.45,True,FI012,6,25741.94,14669.81
GJGA516431,2025-06,36205.66,26062.25,-13467.69,21395.72,True,23611.1,late,28,28081.41,True,FI012,13,24170.59,11327.96
GJGA516431,2025-07,36328.98,26150.2,-13432.32,33542.94,True,23611.1,late,32,23198.17,True,FI012,11,23032.18,16302.02
GJGA516431,2025-08,38687.35,25901.78,-10825.54,31466.1,True,23611.1,late,29,24744.64,True,FI012,9,21034.58,13592.79
GJGA516431,2025-09,34799.52,26896.65,-15708.23,27982.79,True,23611.1,missed,31,25662.53,True,FI012,13,9705.61,0.0
GJGA516431,2025-10,41915.69,28073.63,-9769.04,26411.75,True,23611.1,late,41,32524.58,True,FI012,12,29456.66,18368.61
GJGA516431,2025-11,49172.61,37065.98,-11504.47,24427.28,True,23611.1,late,46,37491.39,True,FI012,12,27989.82,15577.74
GJGA516431,2025-12,43661.65,29408.39,14253.26,26964.03,False,0.0,loan_closed,38,36653.43,True,FI012,15,11777.31,0.0
GJGA516431,2026-01,48191.87,34566.28,13625.59,29203.4,False,0.0,loan_closed,35,39732.26,True,FI012,12,16575.42,0.0
GJGA516431,2026-02,37543.04,25758.98,11784.06,31985.56,False,0.0,loan_closed,32,30879.55,True,FI012,14,12297.22,0.0
GJGA516431,2026-03,37469.18,25708.14,11761.04,46419.27,False,0.0,loan_closed,30,30023.88,True,FI012,10,7378.39,0.0
GJGA516431,2026-04,44684.31,31774.21,12910.1,48894.94,False,0.0,loan_closed,30,31805.62,True,FI012,10,10981.12,0.0
GJGA516431,2026-05,36849.34,27906.36,8942.98,36333.72,False,0.0,loan_closed,30,29314.13,True,FI012,14,9469.33,0.0
GJGA516431,2026-06,36384.45,26680.97,9703.48,38220.47,False,0.0,loan_closed,27,25745.49,True,FI012,10,11701.09,0.0
GJGA516431,2026-07,32378.47,23508.76,8869.71,39822.74,False,0.0,loan_closed,22,25529.31,True,FI012,10,7805.7,0.0
GJGA034298,2024-08,66807.85,46823.7,13069.87,9823.14,True,6914.29,on_time,1,1467.23,True,FI007,1,6914.29,6914.29
GJGA034298,2024-09,72918.45,55819.3,10184.87,11245.64,True,6914.29,on_time,1,1348.03,True,FI007,1,6914.29,6914.29
GJGA034298,2024-10,75075.48,50560.57,17600.62,13882.74,True,6914.29,on_time,1,1609.16,True,FI007,1,6914.29,6914.29
GJGA034298,2024-11,81173.21,55727.16,18531.76,16673.54,True,6914.29,on_time,1,1636.27,True,FI007,1,6914.29,6914.29
GJGA034298,2024-12,85690.68,59381.98,19394.41,18643.09,True,6914.29,on_time,1,1633.17,True,FI007,1,6914.29,6914.29
GJGA034298,2025-01,73438.42,50385.62,16138.52,21532.66,True,6914.29,on_time,1,1278.39,True,FI007,1,6914.29,6914.29
GJGA034298,2025-02,69722.86,46610.65,16197.93,23968.9,True,6914.29,on_time,1,1375.91,True,FI007,1,6914.29,6914.29
GJGA034298,2025-03,77734.9,55757.29,15063.32,25289.77,True,6914.29,on_time,1,1418.08,True,FI007,1,6914.29,6914.29
GJGA034298,2025-04,83734.42,61315.04,15505.1,21105.21,True,6914.29,on_time,0,0.0,True,FI007,1,6914.29,6914.29
GJGA034298,2025-05,64074.61,43870.55,13289.77,22696.75,True,6914.29,on_time,5,4487.15,True,FI007,2,8020.45,6914.29
GJGA034298,2025-06,67188.95,44617.47,22571.48,25954.21,False,0.0,loan_closed,13,10168.83,True,FI007,3,4070.72,0.0
GJGA034298,2025-07,55706.31,36584.45,19121.86,29067.08,False,0.0,loan_closed,12,13410.64,True,FI007,3,3882.48,0.0
GJGA034298,2025-08,43304.36,31893.96,11410.4,30199.19,False,0.0,loan_closed,18,15165.8,True,FI007,8,6309.28,0.0
GJGA034298,2025-09,41250.35,31612.03,9638.32,31417.33,False,0.0,loan_closed,16,11356.93,True,FI007,5,3440.43,0.0
GJGA034298,2025-10,56318.59,38752.2,17566.4,32987.55,False,0.0,loan_closed,19,16358.14,True,FI007,8,7250.65,0.0
GJGA034298,2025-11,74713.97,54183.74,20530.23,34776.84,False,0.0,loan_closed,29,20540.51,True,FI007,13,6603.88,0.0
GJGA034298,2025-12,76474.64,54654.54,21820.1,37637.55,False,0.0,loan_closed,31,26388.85,True,FI007,7,11586.09,0.0
GJGA034298,2026-01,69253.77,47882.91,21370.86,40302.61,False,0.0,loan_closed,21,25036.71,False,FI007,8,8211.3,0.0
GJGA034298,2026-02,67782.23,49456.1,18326.13,41886.31,False,0.0,loan_closed,20,21556.11,True,FI007,6,8960.62,0.0
GJGA034298,2026-03,67488.37,48121.15,19367.22,45149.72,False,0.0,loan_closed,20,21806.23,True,FI007,5,9174.03,0.0
GJGA034298,2026-04,73164.17,54890.63,18273.54,47762.28,False,0.0,loan_closed,26,20511.16,False,FI007,8,9371.75,0.0
GJGA034298,2026-05,66056.98,45633.71,20423.27,51434.59,False,0.0,loan_closed,25,20294.03,True,FI007,6,6396.53,0.0
GJGA034298,2026-06,57992.2,38320.79,19671.41,53330.2,False,0.0,loan_closed,19,19054.84,True,FI007,7,6306.76,0.0
GJGA034298,2026-07,59835.66,39465.28,20370.37,55903.06,False,0.0,loan_closed,23,19438.16,True,FI007,9,6860.92,0.0
GJBO101462,2024-08,47946.36,31402.7,6769.78,20163.31,True,9773.89,on_time,1,833.74,True,FI003,1,9773.89,9773.89
GJBO101462,2024-09,50841.7,30701.8,10366.01,22310.92,True,9773.89,on_time,1,905.15,True,FI003,1,9773.89,9773.89
GJBO101462,2024-10,59125.68,34914.51,14437.28,24640.21,True,9773.89,on_time,1,1250.96,True,FI003,1,9773.89,9773.89
GJBO101462,2024-11,56331.31,34171.11,12386.32,26582.4,True,9773.89,on_time,1,1137.86,True,FI003,1,9773.89,9773.89
GJBO101462,2024-12,57757.29,33330.58,14652.82,28229.88,True,9773.89,on_time,1,1285.77,True,FI003,1,9773.89,9773.89
GJBO101462,2025-01,58257.07,35567.0,12916.18,30000.36,True,9773.89,on_time,1,1085.81,True,FI003,1,9773.89,9773.89
GJBO101462,2025-02,49443.55,30094.62,9575.05,32017.21,True,9773.89,on_time,1,977.08,True,FI003,1,9773.89,9773.89
GJBO101462,2025-03,52598.7,30015.42,22583.28,36726.66,False,0.0,loan_closed,1,1152.86,True,FI003,0,0.0,0.0
GJBO101462,2025-04,59840.33,36133.99,23706.34,40791.55,False,0.0,loan_closed,1,1315.59,True,FI003,0,0.0,0.0
GJBO101462,2025-05,52443.34,30064.8,22378.54,43473.47,False,0.0,loan_closed,1,1094.97,True,FI003,0,0.0,0.0
GJBO101462,2025-06,43095.39,27712.9,15382.49,45891.38,False,0.0,loan_closed,0,0.0,False,FI003,0,0.0,0.0
GJBO101462,2025-07,47075.3,29920.86,17154.44,49404.34,False,0.0,loan_closed,5,4709.25,False,FI003,1,1441.96,0.0
GJBO101462,2025-08,47610.88,30460.07,17150.82,52703.43,False,0.0,loan_closed,11,10414.98,True,FI003,4,3332.34,0.0
GJBO101462,2025-09,51975.96,32096.34,19879.62,56981.52,False,0.0,loan_closed,18,16509.89,True,FI003,7,5158.13,0.0
GJBO101462,2025-10,53335.81,32034.01,21301.79,60828.21,False,0.0,loan_closed,21,18313.84,True,FI003,10,5622.01,0.0
GJBO101462,2025-11,46912.27,29622.19,17290.08,63420.58,False,0.0,loan_closed,16,15930.97,True,FI003,6,5640.42,0.0
GJBO101462,2025-12,50540.41,29672.35,20868.06,68114.48,False,0.0,loan_closed,21,19329.84,True,FI003,6,6341.67,0.0
GJBO101462,2026-01,50730.35,33453.77,17276.58,71519.9,False,0.0,loan_closed,24,20090.61,True,FI003,10,5512.16,0.0
GJBO101462,2026-02,52262.09,29922.74,22339.35,75247.99,False,0.0,loan_closed,19,17807.08,True,FI003,9,5072.59,0.0
GJBO101462,2026-03,45621.77,26375.52,19246.26,77792.96,False,0.0,loan_closed,19,15612.13,True,FI003,9,3369.1,0.0
GJBO101462,2026-04,49413.29,32180.62,17232.67,81013.69,False,0.0,loan_closed,19,16893.84,True,FI003,6,3952.15,0.0
GJBO101462,2026-05,53826.93,31480.68,22346.25,86017.36,False,0.0,loan_closed,26,22562.73,True,FI003,10,5789.36,0.0
GJBO101462,2026-06,44207.53,25234.65,18972.88,89009.85,False,0.0,loan_closed,17,19131.55,True,FI003,7,4602.73,0.0
GJBO101462,2026-07,44360.78,27584.01,16776.78,92643.78,False,0.0,loan_closed,22,15288.49,True,FI003,10,5934.06,0.0
GJDE183283,2024-08,83182.84,54919.65,28263.19,28094.85,False,0.0,no_loan,1,1457.98,True,FI004,0,0.0,0.0
GJDE183283,2024-09,92452.32,57459.52,34992.8,34131.47,False,0.0,no_loan,1,1572.15,True,FI004,0,0.0,0.0
GJDE183283,2024-10,111728.56,69247.61,42480.96,41700.13,False,0.0,no_loan,2,2047.97,True,FI004,0,0.0,0.0
GJDE183283,2024-11,110095.98,71974.38,38121.6,49591.71,False,0.0,no_loan,2,2447.66,False,FI004,0,0.0,0.0
GJDE183283,2024-12,105793.7,65397.07,40396.63,53779.85,False,0.0,no_loan,2,1946.33,True,FI004,0,0.0,0.0
GJDE183283,2025-01,91053.47,52864.03,38189.43,59283.63,False,0.0,no_loan,0,0.0,False,FI004,0,0.0,0.0
GJDE183283,2025-02,106360.22,62000.85,44359.37,67036.31,False,0.0,no_loan,13,12991.08,True,FI004,3,3164.36,0.0
GJDE183283,2025-03,101794.91,61261.9,40533.01,72426.45,False,0.0,no_loan,29,28155.13,False,FI004,11,6360.08,0.0
GJDE183283,2025-04,108266.86,71123.45,37143.41,77753.15,False,0.0,no_loan,47,45170.58,True,FI004,11,17176.04,0.0
GJDE183283,2025-05,99405.66,59030.88,40374.78,84279.05,False,0.0,no_loan,58,43132.07,True,FI004,15,10449.79,0.0
GJDE183283,2025-06,96523.45,59186.76,37336.69,90128.23,False,0.0,no_loan,61,48738.68,True,FI004,22,14288.58,0.0
